token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
13967,767NL33A-SG,767NL33A,,-1.000000,100,,NSE,1.000000
13972,771AP36-SG,771AP36,,-1.000000,100,,NSE,1.000000
13996,765KL48-SG,765KL48,,-1.000000,100,,NSE,1.000000
14006,ZEEMEDIA-BE,ZEEMEDIA,,-1.000000,1,,NSE,1.000000
14049,10IFSL26-N7,10IFSL26,,-1.000000,1,,NSE,1.000000
14088,761TS32-SG,761TS32,,-1.000000,100,,NSE,1.000000
14097,764TS33-SG,764TS33,,-1.000000,100,,NSE,1.000000
14113,756RJ48-SG,756RJ48,,-1.000000,100,,NSE,1.000000
1422,66RJ30B-SG,66RJ30B,,-1.000000,100,,NSE,1.000000
14160,771AS33-SG,771AS33,,-1.000000,100,,NSE,1.000000
14203,HUBTOWN-EQ,HUBTOWN,,-1.000000,1,,NSE,1.000000
14204,LRRPL-SM,LRRPL,,-1.000000,1500,,NSE,5.000000
14243,HSM250INAV-EQ,HSM250INAV,,-1.000000,1,,NSE,1.000000
14252,SGBOCT27VI-GB,SGBOCT27VI,,-1.000000,1,,NSE,1.000000
1428,662NL30-SG,662NL30,,-1.000000,100,,NSE,1.000000
14263,AGARWALFT-SM,AGARWALFT,,-1.000000,1500,,NSE,5.000000
14273,766UP33A-SG,766UP33A,,-1.000000,100,,NSE,1.000000
14296,VIYASH-EQ,VIYASH,,-1.000000,1,,NSE,1.000000
14319,TFL-EQ,TFL,,-1.000000,1,,NSE,1.000000
14335,HDFC2638DG-MF,HDFC2638DG,,-1.000000,1,,NSE,1.000000
14431,771BR33-SG,771BR33,,-1.000000,100,,NSE,1.000000
14437,777JK35-SG,777JK35,,-1.000000,100,,NSE,1.000000
14506,SYSTANGO-SM,SYSTANGO,,-1.000000,400,,NSE,5.000000
14518,ABSLLIQUID-EQ,ABSLLIQUID,,-1.000000,1,,NSE,1.000000
14522,739NHAI31A-ND,739NHAI31A,,-1.000000,1,,NSE,1.000000
14539,772AS33-SG,772AS33,,-1.000000,100,,NSE,1.000000
14553,772GJ35-SG,772GJ35,,-1.000000,100,,NSE,1.000000
14592,FORTIS-EQ,FORTIS,,-1.000000,1,,NSE,5.000000
14598,SGBMAR31IV-GB,SGBMAR31IV,,-1.000000,1,,NSE,1.000000
14649,778UP35-SG,778UP35,,-1.000000,100,,NSE,1.000000
14657,INSECTICID-EQ,INSECTICID,,-1.000000,1,,NSE,5.000000
14710,1015SCL28A-AL,1015SCL28A,,-1.000000,1,,NSE,1.000000
14751,021NSETEST-EQ,021NSETEST,,-1.000000,1,,NSE,5.000000
14777,121NSETEST-EQ,121NSETEST,,-1.000000,1,,NSE,5.000000
1482,IFBAGRO-EQ,IFBAGRO,,-1.000000,1,,NSE,5.000000
14793,SIGMAADV-EQ,SIGMAADV,,-1.000000,1,,NSE,1.000000
1491,IFCI-EQ,IFCI,,-1.000000,1,,NSE,1.000000
14900,SAHYADRI-EQ,SAHYADRI,,-1.000000,1,,NSE,5.000000
14949,F13RP-MF,F13RP,,-1.000000,1,,NSE,1.000000
15032,PSUBNKBEES-EQ,PSUBNKBEES,,-1.000000,1,,NSE,1.000000
15051,MOS-SM,MOS,,-1.000000,4000,,NSE,5.000000
15067,BLAL-EQ,BLAL,,-1.000000,1,,NSE,1.000000
15129,RGL-EQ,RGL,,-1.000000,1,,NSE,1.000000
15151,MADHAV-EQ,MADHAV,,-1.000000,1,,NSE,1.000000
15157,RHL-EQ,RHL,,-1.000000,1,,NSE,1.000000
15184,BRIGADE-EQ,BRIGADE,,-1.000000,1,,NSE,5.000000
1525,656UP30-SG,656UP30,,-1.000000,100,,NSE,1.000000
15193,BGRENERGY-BE,BGRENERGY,,-1.000000,1,,NSE,5.000000
15231,1025SFIL26-NT,1025SFIL26,,-1.000000,1,,NSE,1.000000
15256,739HR29-SG,739HR29,,-1.000000,100,,NSE,1.000000
1528,66ML30-SG,66ML30,,-1.000000,100,,NSE,1.000000
15266,JKIL-EQ,JKIL,,-1.000000,1,,NSE,5.000000
15267,747AP37-SG,747AP37,,-1.000000,100,,NSE,1.000000
15308,SEPC-EQ,SEPC,,-1.000000,1,,NSE,1.000000
15314,745UP33-SG,745UP33,,-1.000000,100,,NSE,1.000000
15332,NMDC-EQ,NMDC,,-1.000000,1,,NSE,1.000000
15356,GOLDADD-EQ,GOLDADD,,-1.000000,1,,NSE,1.000000
1565,RVHL-EQ,RVHL,,-1.000000,1,,NSE,1.000000
15377,PDMJEPAPER-EQ,PDMJEPAPER,,-1.000000,1,,NSE,1.000000
15503,739TN33-SG,739TN33,,-1.000000,100,,NSE,1.000000
15749,733TN33-SG,733TN33,,-1.000000,100,,NSE,1.000000
15815,NXST-RR,NXST,,-1.000000,1,,NSE,1.000000
16062,734RJ33-SG,734RJ33,,-1.000000,100,,NSE,1.000000
1627,LINDEINDIA-EQ,LINDEINDIA,,-1.000000,1,,NSE,50.000000
16239,737SK33-SG,737SK33,,-1.000000,100,,NSE,1.000000
16253,EBBETF0430-EQ,EBBETF0430,,-1.000000,1,,NSE,1.000000
16289,736ML32-SG,736ML32,,-1.000000,100,,NSE,1.000000
165,674GA30-SG,674GA30,,-1.000000,100,,NSE,1.000000
1645,66AS30A-SG,66AS30A,,-1.000000,100,,NSE,1.000000
16646,734RJ33A-SG,734RJ33A,,-1.000000,100,,NSE,1.000000
16658,SIGMA-EQ,SIGMA,,-1.000000,1,,NSE,1.000000
167,67GJ30-SG,67GJ30,,-1.000000,100,,NSE,1.000000
1672,HGINFRA-EQ,HGINFRA,,-1.000000,1,,NSE,5.000000
16733,725GS2063-GS,725GS2063,,-1.000000,1,,NSE,1.000000
16783,GVT&D-EQ,GVT&D,,-1.000000,1,,NSE,10.000000
16805,74MP34-SG,74MP34,,-1.000000,100,,NSE,1.000000
16915,ZFCVINDIA-EQ,ZFCVINDIA,,-1.000000,1,,NSE,100.000000
16943,ASHOKAMET-EQ,ASHOKAMET,,-1.000000,1,,NSE,1.000000
16975,74MH31-SG,74MH31,,-1.000000,100,,NSE,1.000000
170,67KA30-SG,67KA30,,-1.000000,100,,NSE,1.000000
16977,742ML32-SG,742ML32,,-1.000000,100,,NSE,1.000000
16994,74TS45-SG,74TS45,,-1.000000,100,,NSE,1.000000
16998,739KL52-SG,739KL52,,-1.000000,100,,NSE,1.000000
17022,MAWANASUG-EQ,MAWANASUG,,-1.000000,1,,NSE,1.000000
17115,743TS50-SG,743TS50,,-1.000000,100,,NSE,1.000000
17307,AJMERA-EQ,AJMERA,,-1.000000,1,,NSE,1.000000
17322,737BR30-SG,737BR30,,-1.000000,100,,NSE,1.000000
17326,736MZ38A-SG,736MZ38A,,-1.000000,100,,NSE,1.000000
17352,1102NFL26-N8,1102NFL26,,-1.000000,1,,NSE,1.000000
1745,665AP40-SG,665AP40,,-1.000000,100,,NSE,1.000000
17419,BANKETF-EQ,BANKETF,,-1.000000,1,,NSE,1.000000
17424,GLOBUSSPR-EQ,GLOBUSSPR,,-1.000000,1,,NSE,5.000000
17459,736KL41-SG,736KL41,,-1.000000,100,,NSE,1.000000
17463,736TN43-SG,736TN43,,-1.000000,100,,NSE,1.000000
17507,INCREDIBLE-EQ,INCREDIBLE,,-1.000000,1,,NSE,1.000000
17535,SCLZC26B-AY,SCLZC26B,,-1.000000,1,,NSE,1.000000
17625,MOLDTECH-EQ,MOLDTECH,,-1.000000,1,,NSE,1.000000
17643,745AP33-SG,745AP33,,-1.000000,100,,NSE,1.000000
17664,SGBFEB28IX-GB,SGBFEB28IX,,-1.000000,1,,NSE,1.000000
17685,GPTINFRA-EQ,GPTINFRA,,-1.000000,1,,NSE,1.000000
17801,LLOYDSENGG-EQ,LLOYDSENGG,,-1.000000,1,,NSE,1.000000
17834,747TS32-SG,747TS32,,-1.000000,100,,NSE,1.000000
17859,REDTAPE-EQ,REDTAPE,,-1.000000,1,,NSE,1.000000
17864,957NIDO26-N5,957NIDO26,,-1.000000,1,,NSE,1.000000
17869,JSWENERGY-EQ,JSWENERGY,,-1.000000,1,,NSE,5.000000
17875,GODREJPROP-EQ,GODREJPROP,,-1.000000,1,,NSE,10.000000
17903,ABBOTINDIA-EQ,ABBOTINDIA,,-1.000000,1,,NSE,500.000000
18026,SBFC-EQ,SBFC,,-1.000000,1,,NSE,1.000000
18035,SANGANI-SM,SANGANI,,-1.000000,1500,,NSE,5.000000
18066,BPF02IMR-MF,BPF02IMR,,-1.000000,1,,NSE,1.000000
18142,EMMBI-EQ,EMMBI,,-1.000000,1,,NSE,1.000000
18175,IF3GPD-MF,IF3GPD,,-1.000000,1,,NSE,1.000000
18179,FICRF3GP-MF,FICRF3GP,,-1.000000,1,,NSE,1.000000
18204,749BR31-SG,749BR31,,-1.000000,100,,NSE,1.000000
18209,749GA33-SG,749GA33,,-1.000000,100,,NSE,1.000000
18216,746AP38-SG,746AP38,,-1.000000,100,,NSE,1.000000
18268,AEROFLEX-EQ,AEROFLEX,,-1.000000,1,,NSE,1.000000
18323,744HR33-SG,744HR33,,-1.000000,100,,NSE,1.000000
1833,663MN31-SG,663MN31,,-1.000000,100,,NSE,1.000000
18327,744GA33-SG,744GA33,,-1.000000,100,,NSE,1.000000
18333,745HR35-SG,745HR35,,-1.000000,100,,NSE,1.000000
18335,741RJ39-SG,741RJ39,,-1.000000,100,,NSE,1.000000
1838,KARURVYSYA-EQ,KARURVYSYA,,-1.000000,1,,NSE,5.000000
18380,CPS-ST,CPS,,-1.000000,150,,NSE,5.000000
18474,719GS2060-GS,719GS2060,,-1.000000,1,,NSE,1.000000
18506,SAROJA-SM,SAROJA,,-1.000000,1600,,NSE,5.000000
1863,664JK36-SG,664JK36,,-1.000000,100,,NSE,1.000000
18562,MITTAL-EQ,MITTAL,,-1.000000,1,,NSE,1.000000
1866,664AP39-SG,664AP39,,-1.000000,100,,NSE,1.000000
18644,DIAMINESQ-EQ,DIAMINESQ,,-1.000000,1,,NSE,1.000000
18652,ICICIPRULI-EQ,ICICIPRULI,,-1.000000,1,,NSE,5.000000
18693,AVSL-ST,AVSL,,-1.000000,1000,,NSE,5.000000
18696,746GA33-SG,746GA33,,-1.000000,100,,NSE,1.000000
18701,746SK33-SG,746SK33,,-1.000000,100,,NSE,1.000000
18857,579GS2030-GS,579GS2030,,-1.000000,1,,NSE,1.000000
1890,657TN31-SG,657TN31,,-1.000000,100,,NSE,1.000000
18862,SGBAPR28I-GB,SGBAPR28I,,-1.000000,1,,NSE,1.000000
18883,SJVN-EQ,SJVN,,-1.000000,1,,NSE,1.000000
18912,745MP44-SG,745MP44,,-1.000000,100,,NSE,1.000000
18944,KINGFA-EQ,KINGFA,,-1.000000,1,,NSE,10.000000
18954,748HR35-SG,748HR35,,-1.000000,100,,NSE,1.000000
18962,RAJRATAN-EQ,RAJRATAN,,-1.000000,1,,NSE,5.000000
19000,744WB42-SG,744WB42,,-1.000000,100,,NSE,1.000000
19045,10IIFL29-N6,10IIFL29,,-1.000000,1,,NSE,1.000000
19111,NBIFIN-EQ,NBIFIN,,-1.000000,1,,NSE,10.000000
19113,UDS-EQ,UDS,,-1.000000,1,,NSE,1.000000
19174,75AP41-SG,75AP41,,-1.000000,100,,NSE,1.000000
19184,SFL-EQ,SFL,,-1.000000,1,,NSE,5.000000
19218,VALIANTLAB-EQ,VALIANTLAB,,-1.000000,1,,NSE,1.000000
19223,TCIEXP-EQ,TCIEXP,,-1.000000,1,,NSE,5.000000
19234,LAURUSLABS-EQ,LAURUSLABS,,-1.000000,1,,NSE,10.000000
1937,KREBSBIO-EQ,KREBSBIO,,-1.000000,1,,NSE,1.000000
19292,TERASOFT-EQ,TERASOFT,,-1.000000,1,,NSE,5.000000
19520,764WB43-SG,764WB43,,-1.000000,100,,NSE,1.000000
19538,766AP37-SG,766AP37,,-1.000000,100,,NSE,1.000000
19640,ALPHAETF-EQ,ALPHAETF,,-1.000000,1,,NSE,1.000000
19728,774RJ39-SG,774RJ39,,-1.000000,100,,NSE,1.000000
19742,763JK53-SG,763JK53,,-1.000000,100,,NSE,1.000000
19748,771UP33-SG,771UP33,,-1.000000,100,,NSE,1.000000
19813,HONASA-EQ,HONASA,,-1.000000,1,,NSE,5.000000
19867,AMNPLST-EQ,AMNPLST,,-1.000000,1,,NSE,1.000000
19892,774AS33-SG,774AS33,,-1.000000,100,,NSE,1.000000
19900,772UP34-SG,772UP34,,-1.000000,100,,NSE,1.000000
1997,LICHSGFIN-EQ,LICHSGFIN,,-1.000000,1,,NSE,5.000000
19937,KILITCH-EQ,KILITCH,,-1.000000,1,,NSE,5.000000
19966,858HUDCO29-NC,858HUDCO29,,-1.000000,1,,NSE,1.000000
2016,661RJ31A-SG,661RJ31A,,-1.000000,100,,NSE,1.000000
20016,714BR30-SG,714BR30,,-1.000000,100,,NSE,1.000000
20200,BEDMUTHA-BE,BEDMUTHA,,-1.000000,1,,NSE,1.000000
20203,URJA-EQ,URJA,,-1.000000,1,,NSE,1.000000
20219,780HR30-SG,780HR30,,-1.000000,100,,NSE,1.000000
20261,IREDA-EQ,IREDA,,-1.000000,1,,NSE,1.000000
20277,745GJ30-SG,745GJ30,,-1.000000,100,,NSE,1.000000
20279,657GJ29-SG,657GJ29,,-1.000000,100,,NSE,1.000000
20302,PRESTIGE-EQ,PRESTIGE,,-1.000000,1,,NSE,10.000000
20311,718AS29-SG,718AS29,,-1.000000,100,,NSE,1.000000
20321,SHANKARA-EQ,SHANKARA,,-1.000000,1,,NSE,1.000000
20335,768TN30B-SG,768TN30B,,-1.000000,100,,NSE,1.000000
20350,773KA34-SG,773KA34,,-1.000000,100,,NSE,1.000000
1256,673TS50-SG,673TS50,,-1.000000,100,,NSE,1.000000
12689,764AP33-SG,764AP33,,-1.000000,100,,NSE,1.000000
12971,PRITIKA-SM,PRITIKA,,-1.000000,2000,,NSE,5.000000
13057,UNIPARTS-EQ,UNIPARTS,,-1.000000,1,,NSE,5.000000
13061,360ONE-EQ,360ONE,,-1.000000,1,,NSE,10.000000
13092,ARHAM-SM,ARHAM,,-1.000000,1000,,NSE,5.000000
13101,VIMTALABS-EQ,VIMTALABS,,-1.000000,1,,NSE,5.000000
13111,ORIENTCER-EQ,ORIENTCER,,-1.000000,1,,NSE,1.000000
13163,UTIRMP35P2-MF,UTIRMP35P2,,-1.000000,1,,NSE,1.000000
13248,764WB32-SG,764WB32,,-1.000000,100,,NSE,1.000000
13290,BLKASHYAP-EQ,BLKASHYAP,,-1.000000,1,,NSE,1.000000
1333,HDFCBANK-EQ,HDFCBANK,,-1.000000,1,,NSE,5.000000
13323,DOLLEX-SM,DOLLEX,,-1.000000,4000,,NSE,5.000000
13372,762AR32-SG,762AR32,,-1.000000,100,,NSE,1.000000
13379,761TN32A-SG,761TN32A,,-1.000000,100,,NSE,1.000000
13423,ELIN-EQ,ELIN,,-1.000000,1,,NSE,1.000000
13496,PFOCUS-EQ,PFOCUS,,-1.000000,1,,NSE,5.000000
13572,MANUGRAPH-EQ,MANUGRAPH,,-1.000000,1,,NSE,1.000000
13611,IRCTC-EQ,IRCTC,,-1.000000,1,,NSE,5.000000
13624,762KL53-SG,762KL53,,-1.000000,100,,NSE,1.000000
13637,JMFINANCIL-EQ,JMFINANCIL,,-1.000000,1,,NSE,1.000000
13616,GOLDKART-SM,GOLDKART,,-1.000000,625,,NSE,5.000000
1365,653KA30-SG,653KA30,,-1.000000,100,,NSE,1.000000
1369,662RJ30-SG,662RJ30,,-1.000000,100,,NSE,1.000000
13716,762UK33-SG,762UK33,,-1.000000,100,,NSE,1.000000
1373,665JK30-SG,665JK30,,-1.000000,100,,NSE,1.000000
13734,INSPIRISYS-BE,INSPIRISYS,,-1.000000,1,,NSE,1.000000
13772,757TS31-SG,757TS31,,-1.000000,100,,NSE,1.000000
13810,GREENPANEL-EQ,GREENPANEL,,-1.000000,1,,NSE,1.000000
13816,LTFOODS-EQ,LTFOODS,,-1.000000,1,,NSE,5.000000
13821,RUCHIRA-EQ,RUCHIRA,,-1.000000,1,,NSE,1.000000
13874,765TN33-SG,765TN33,,-1.000000,100,,NSE,1.000000
13878,769AP35-SG,769AP35,,-1.000000,100,,NSE,1.000000
13886,764MH33-SG,764MH33,,-1.000000,100,,NSE,1.000000
13901,77HP38-SG,77HP38,,-1.000000,100,,NSE,1.000000
13926,ARISTO-SM,ARISTO,,-1.000000,800,,NSE,5.000000
13958,766AP32-SG,766AP32,,-1.000000,100,,NSE,1.000000
13959,769AS33-SG,769AS33,,-1.000000,100,,NSE,1.000000
13995,766TS44-SG,766TS44,,-1.000000,100,,NSE,1.000000
1403,HINDOILEXP-EQ,HINDOILEXP,,-1.000000,1,,NSE,1.000000
14008,AVTNPL-EQ,AVTNPL,,-1.000000,1,,NSE,1.000000
14038,985SFIL28-NO,985SFIL28,,-1.000000,1,,NSE,1.000000
14052,GRCL-SM,GRCL,,-1.000000,250,,NSE,5.000000
14092,767AS33A-SG,767AS33A,,-1.000000,100,,NSE,1.000000
14102,767UK33-SG,767UK33,,-1.000000,100,,NSE,1.000000
14103,76JK35-SG,76JK35,,-1.000000,100,,NSE,1.000000
14159,77HR31-SG,77HR31,,-1.000000,100,,NSE,1.000000
14163,762MP34-SG,762MP34,,-1.000000,100,,NSE,1.000000
14194,NINSYS-EQ,NINSYS,,-1.000000,1,,NSE,5.000000
14255,REDINGTON-EQ,REDINGTON,,-1.000000,1,,NSE,5.000000
14340,769WB39-SG,769WB39,,-1.000000,100,,NSE,1.000000
14369,773HR32-SG,773HR32,,-1.000000,100,,NSE,1.000000
14375,772BR33A-SG,772BR33A,,-1.000000,100,,NSE,1.000000
14381,769PN39-SG,769PN39,,-1.000000,100,,NSE,1.000000
14425,77MH33-SG,77MH33,,-1.000000,100,,NSE,1.000000
14428,GOLDBEES-EQ,GOLDBEES,,-1.000000,1,,NSE,1.000000
14436,773TS34-SG,773TS34,,-1.000000,100,,NSE,1.000000
14479,DIVGIITTS-EQ,DIVGIITTS,,-1.000000,1,,NSE,5.000000
14480,GOKULAGRO-EQ,GOKULAGRO,,-1.000000,1,,NSE,1.000000
1454,655GA30A-SG,655GA30A,,-1.000000,100,,NSE,1.000000
1455,BIRLANU-EQ,BIRLANU,,-1.000000,1,,NSE,10.000000
14552,PHOENIXLTD-EQ,PHOENIXLTD,,-1.000000,1,,NSE,10.000000
14597,ALPHAGEO-EQ,ALPHAGEO,,-1.000000,1,,NSE,1.000000
14618,CHEMBOND-EQ,CHEMBOND,,-1.000000,1,,NSE,1.000000
14638,772HR32-SG,772HR32,,-1.000000,100,,NSE,1.000000
1465,ACCURACY-EQ,ACCURACY,,-1.000000,1,,NSE,1.000000
14647,778TS34-SG,778TS34,,-1.000000,100,,NSE,1.000000
14687,GOACARBON-EQ,GOACARBON,,-1.000000,1,,NSE,5.000000
14696,990SCFL26-AJ,990SCFL26,,-1.000000,1,,NSE,1.000000
14733,HFMPM23DQD-MF,HFMPM23DQD,,-1.000000,1,,NSE,1.000000
14735,HFMPM23RGR-MF,HFMPM23RGR,,-1.000000,1,,NSE,1.000000
14738,HFMPM23RQD-MF,HFMPM23RQD,,-1.000000,1,,NSE,1.000000
14742,AXSENSEX-EQ,AXSENSEX,,-1.000000,1,,NSE,1.000000
14764,071NSETEST-EQ,071NSETEST,,-1.000000,1,,NSE,5.000000
14766,V2RETAIL-EQ,V2RETAIL,,-1.000000,1,,NSE,10.000000
14782,151NSETEST-EQ,151NSETEST,,-1.000000,1,,NSE,5.000000
14806,IRBIT-IV,IRBIT,,-1.000000,25000,,NSE,1.000000
14824,778RJ33-SG,778RJ33,,-1.000000,100,,NSE,1.000000
14825,777HR33-SG,777HR33,,-1.000000,100,,NSE,1.000000
14838,DECCANCE-EQ,DECCANCE,,-1.000000,1,,NSE,5.000000
14854,783RJ50-SG,783RJ50,,-1.000000,100,,NSE,1.000000
14855,776KL51-SG,776KL51,,-1.000000,100,,NSE,1.000000
14858,GOLD1-EQ,GOLD1,,-1.000000,1,,NSE,1.000000
14952,INDOWIND-EQ,INDOWIND,,-1.000000,1,,NSE,1.000000
14959,771AP33A-SG,771AP33A,,-1.000000,100,,NSE,1.000000
14982,CENTUM-EQ,CENTUM,,-1.000000,1,,NSE,10.000000
15100,762PN38-SG,762PN38,,-1.000000,100,,NSE,1.000000
1512,INDHOTEL-EQ,INDHOTEL,,-1.000000,1,,NSE,5.000000
15109,759RJ48-SG,759RJ48,,-1.000000,100,,NSE,1.000000
15121,SVLL-EQ,SVLL,,-1.000000,1,,NSE,5.000000
15199,MANAKSIA-EQ,MANAKSIA,,-1.000000,1,,NSE,1.000000
15271,CORDSCABLE-EQ,CORDSCABLE,,-1.000000,1,,NSE,1.000000
15262,741AP30-SG,741AP30,,-1.000000,100,,NSE,1.000000
15309,745RJ33-SG,745RJ33,,-1.000000,100,,NSE,1.000000
15342,SHALPAINTS-EQ,SHALPAINTS,,-1.000000,1,,NSE,1.000000
15362,VGUARD-EQ,VGUARD,,-1.000000,1,,NSE,5.000000
15391,RACE-EQ,RACE,,-1.000000,1,,NSE,1.000000
1576,GILLETTE-EQ,GILLETTE,,-1.000000,1,,NSE,50.000000
15500,739HR31-SG,739HR31,,-1.000000,100,,NSE,1.000000
15572,738AP40-SG,738AP40,,-1.000000,100,,NSE,1.000000
16035,733NL33-SG,733NL33,,-1.000000,100,,NSE,1.000000
16092,729KL49-SG,729KL49,,-1.000000,100,,NSE,1.000000
16133,KRISHCA-SM,KRISHCA,,-1.000000,500,,NSE,5.000000
162,MILTON-ST,MILTON,,-1.000000,4400,,NSE,5.000000
16192,PAVNAIND-EQ,PAVNAIND,,-1.000000,1,,NSE,1.000000
1646,658GA30A-SG,658GA30A,,-1.000000,100,,NSE,1.000000
1650,651KA30B-SG,651KA30B,,-1.000000,100,,NSE,1.000000
1652,663TN35-SG,663TN35,,-1.000000,100,,NSE,1.000000
16454,DENTALKART-SM,DENTALKART,,-1.000000,250,,NSE,5.000000
16639,KIRIINDUS-EQ,KIRIINDUS,,-1.000000,1,,NSE,5.000000
16650,737JK38-SG,737JK38,,-1.000000,100,,NSE,1.000000
16675,BAJAJFINSV-EQ,BAJAJFINSV,,-1.000000,1,,NSE,10.000000
16696,GHCLTEXTIL-EQ,GHCLTEXTIL,,-1.000000,1,,NSE,1.000000
16736,MKPL-EQ,MKPL,,-1.000000,1,,NSE,1.000000
16781,722GJ28-SG,722GJ28,,-1.000000,100,,NSE,1.000000
16865,73GS2053-GS,73GS2053,,-1.000000,1,,NSE,1.000000
16874,84TCHF28-NA,84TCHF28,,-1.000000,1,,NSE,1.000000
16928,739TN33A-SG,739TN33A,,-1.000000,100,,NSE,1.000000
16935,735AP40-SG,735AP40,,-1.000000,100,,NSE,1.000000
16950,CELLPOINT-SM,CELLPOINT,,-1.000000,1200,,NSE,5.000000
17,GATECHDVR-EQ,GATECHDVR,,-1.000000,1,,NSE,1.000000
16974,74CG30-SG,74CG30,,-1.000000,100,,NSE,1.000000
16992,742TN43-SG,742TN43,,-1.000000,100,,NSE,1.000000
17003,739TN53-SG,739TN53,,-1.000000,100,,NSE,1.000000
171,672RJ30-SG,672RJ30,,-1.000000,100,,NSE,1.000000
1708,JAYBARMARU-EQ,JAYBARMARU,,-1.000000,1,,NSE,1.000000
17024,85IFL26-NX,85IFL26,,-1.000000,1,,NSE,1.000000
17130,PARAGMILK-EQ,PARAGMILK,,-1.000000,1,,NSE,1.000000
17256,ALBERTDAVD-EQ,ALBERTDAVD,,-1.000000,1,,NSE,5.000000
17257,742KL43-SG,742KL43,,-1.000000,100,,NSE,1.000000
1726,JBCHEPHARM-EQ,JBCHEPHARM,,-1.000000,1,,NSE,10.000000
17376,EXCEL-EQ,EXCEL,,-1.000000,1,,NSE,1.000000
17398,718GS2037-GS,718GS2037,,-1.000000,1,,NSE,1.000000
17416,SERVICE-ST,SERVICE,,-1.000000,2000,,NSE,5.000000
17446,74BR30-SG,74BR30,,-1.000000,100,,NSE,1.000000
17453,74UP33-SG,74UP33,,-1.000000,100,,NSE,1.000000
17508,940SCL26C-AU,940SCL26C,,-1.000000,1,,NSE,1.000000
17520,RTNPOWER-EQ,RTNPOWER,,-1.000000,1,,NSE,1.000000
17669,744AP43-SG,744AP43,,-1.000000,100,,NSE,1.000000
17795,TREL-EQ,TREL,,-1.000000,1,,NSE,1.000000
17822,ICIQ30INAV-EQ,ICIQ30INAV,,-1.000000,1,,NSE,1.000000
17882,ORIANA-SM,ORIANA,,-1.000000,75,,NSE,5.000000
17898,VINSYS-SM,VINSYS,,-1.000000,250,,NSE,5.000000
17888,GATECH-EQ,GATECH,,-1.000000,1,,NSE,1.000000
17957,MMTC-EQ,MMTC,,-1.000000,1,,NSE,1.000000
17958,84CIFCL28-NA,84CIFCL28,,-1.000000,1,,NSE,1.000000
17971,SBICARD-EQ,SBICARD,,-1.000000,1,,NSE,5.000000
18009,BPF02D4D-MF,BPF02D4D,,-1.000000,1,,NSE,1.000000
18012,VLEGOV-EQ,VLEGOV,,-1.000000,1,,NSE,1.000000
18062,BPF02D5R-MF,BPF02D5R,,-1.000000,1,,NSE,1.000000
18105,745JK53-SG,745JK53,,-1.000000,100,,NSE,1.000000
182,678KA32-SG,678KA32,,-1.000000,100,,NSE,1.000000
18177,IFD3GPD-MF,IFD3GPD,,-1.000000,1,,NSE,1.000000
18182,FISTIP3GP-MF,FISTIP3GP,,-1.000000,1,,NSE,1.000000
18201,FISTIPD3WD-MF,FISTIPD3WD,,-1.000000,1,,NSE,1.000000
18214,TEXMOPIPES-EQ,TEXMOPIPES,,-1.000000,1,,NSE,1.000000
18252,SPAL-EQ,SPAL,,-1.000000,1,,NSE,5.000000
184,TCPLPACK-EQ,TCPLPACK,,-1.000000,1,,NSE,10.000000
18371,NDGL-EQ,NDGL,,-1.000000,1,,NSE,10.000000
18442,BASILIC-SM,BASILIC,,-1.000000,300,,NSE,5.000000
18487,970CAGL28-ND,970CAGL28,,-1.000000,1,,NSE,1.000000
1854,66UK31-SG,66UK31,,-1.000000,100,,NSE,1.000000
18566,RRKABEL-EQ,RRKABEL,,-1.000000,1,,NSE,10.000000
18591,UNIHEALTH-ST,UNIHEALTH,,-1.000000,1000,,NSE,5.000000
186,850NHAI29-N5,850NHAI29,,-1.000000,1,,NSE,1.000000
1860,666JH34-SG,666JH34,,-1.000000,100,,NSE,1.000000
18649,HOLMARC-SM,HOLMARC,,-1.000000,750,,NSE,5.000000
18794,HIGREEN-SM,HIGREEN,,-1.000000,800,,NSE,5.000000
18879,957SCL30-BX,957SCL30,,-1.000000,1,,NSE,1.000000
18921,VBL-EQ,VBL,,-1.000000,1,,NSE,5.000000
18973,619GS2034-GS,619GS2034,,-1.000000,1,,NSE,1.000000
19020,JSWINFRA-EQ,JSWINFRA,,-1.000000,1,,NSE,5.000000
19036,PODDARMENT-EQ,PODDARMENT,,-1.000000,1,,NSE,1.000000
19163,754UK33-SG,754UK33,,-1.000000,100,,NSE,1.000000
19165,755MP35-SG,755MP35,,-1.000000,100,,NSE,1.000000
19167,767PN35-SG,767PN35,,-1.000000,100,,NSE,1.000000
19168,756UP35-SG,756UP35,,-1.000000,100,,NSE,1.000000
19185,755TS32-SG,755TS32,,-1.000000,100,,NSE,1.000000
19196,TI-EQ,TI,,-1.000000,1,,NSE,5.000000
1939,662GA31-SG,662GA31,,-1.000000,100,,NSE,1.000000
19277,EMAMIREAL-EQ,EMAMIREAL,,-1.000000,1,,NSE,1.000000
19322,HISARMETAL-EQ,HISARMETAL,,-1.000000,1,,NSE,1.000000
19451,CAPTRUST-BE,CAPTRUST,,-1.000000,1,,NSE,1.000000
19517,772ML31-SG,772ML31,,-1.000000,100,,NSE,1.000000
19533,766HR35-SG,766HR35,,-1.000000,100,,NSE,1.000000
